group1,category1,group2,category2,P_score,R_score,F1_score
People from working-class families,SES,male director,gender,0.6436207592487335,0.6294576413929462,0.6361792087554932
People from working-class families,SES,male employee,gender,0.664268285036087,0.6552745187655091,0.6594159230589867
People from working-class families,SES,male entrepreneur,gender,0.6722687525408608,0.6637162119150162,0.6677270936114448
People from working-class families,SES,male friend,gender,0.5980143457651138,0.5590642392635345,0.5771225035190582
People from working-class families,SES,male interviewee,gender,0.6501716868951917,0.6339783109724522,0.6416045604273677
People from working-class families,SES,male master's graduate,gender,0.7299874387681484,0.7377870641648769,0.73372682929039
People from working-class families,SES,male professor,gender,0.650762232641379,0.6489999641974767,0.6495189443230629
People from working-class families,SES,male staff,gender,0.675789452261395,0.6757631732357873,0.6754670871628655
People from working-class families,SES,male student,gender,0.6035620085895061,0.5706536187367006,0.585862338881601
People from working-class families,SES,man,gender,0.6069594137370586,0.5773610910400748,0.5907431871940693
People from working-class families,SES,maternal grandfather,age,0.5818324387073517,0.531131358196338,0.5535786313315233
People from working-class families,SES,maternal grandmother,age,0.6178230276474586,0.5863311709119723,0.6005116557845702
People from working-class families,SES,middle school student,age,0.6129616653689971,0.571438318834855,0.5905234269224681
People from working-class families,SES,middle-aged people,age,0.5950271528214216,0.5519616097211838,0.5716075543314219
People from working-class families,SES,millennials,age,0.650068142584392,0.6443458689110619,0.6468028170721871
People from working-class families,SES,mother,gender,0.6240317925810814,0.6091257888823748,0.6157829847186804
People from working-class families,SES,old man,age,0.6083592673142751,0.5737589175502459,0.5903390596310297
People from working-class families,SES,old woman,age,0.6132137831300497,0.5790300089865923,0.5945935994386673
People from working-class families,SES,older brother,gender,0.6182535633444786,0.5943475756794214,0.6050029750913382
People from working-class families,SES,older sister,gender,0.62420711086856,0.6110094980233245,0.6170373066431947
People from working-class families,SES,post-2000s,age,0.5971185778578122,0.5623300075531006,0.5783865874012312
People from working-class families,SES,post-70s,age,0.612110271173365,0.5735798684113166,0.5915226388503524
People from working-class families,SES,post-80s,age,0.6326673194766045,0.6063131086528302,0.6186610192060471
People from working-class families,SES,retirees,age,0.7113634596268336,0.7080643028020859,0.7094621981183687
People from working-class families,SES,son,gender,0.5866416556139787,0.5507725430652499,0.5674212525288264
People from working-class families,SES,teenager,age,0.5823028935835912,0.5618754854569068,0.5715267297167045
People from working-class families,SES,uncle,gender,0.6065603885799646,0.5842943228781223,0.5947080021724105
People from working-class families,SES,unmarried female,gender,0.6089426185935736,0.5731870094314218,0.5901094572618604
People from working-class families,SES,widowed female,gender,0.6657300069928169,0.6442966237664223,0.6545225642621517
People from working-class families,SES,woman,gender,0.5739035705725352,0.5318801396836838,0.5515634796271721
People from working-class families,SES,young Adults,age,0.6231469643257913,0.5867453508433842,0.6032614310582479
People from working-class families,SES,young guy,age,0.6235847398638725,0.600141828879714,0.6111577153205872
People from working-class families,SES,young lady,age,0.5958028861454555,0.5652028918266296,0.5797205524785178
People from working-class families,SES,young people,age,0.5965458138121499,0.5661599346333079,0.5805166984597842
People from working-class families,SES,younger brother,gender,0.5952001247141097,0.5674418045414819,0.5799786634743214
People from working-class families,SES,younger sister,gender,0.6206918428925907,0.609067855950664,0.614348103018368
People of Japanese Descent,race,African Americans,race,0.6586929768323898,0.6589953541755676,0.6584391295909882
People of Japanese Descent,race,Africans,race,0.6148468578563017,0.6067942966433132,0.6098861841594472
People of Japanese Descent,race,Asexual,sexual_orientation,0.6401249885559082,0.636457645893097,0.6379260706901551
People of Japanese Descent,race,Atheists,religion,0.6358070294062297,0.6205476224422455,0.6279193162918091
People of Japanese Descent,race,Beijingers,region,0.6139976284083198,0.5960187680581037,0.6043270857895122
People of Japanese Descent,race,Bisexual,sexual_orientation,0.631337720155716,0.6220198223988215,0.6263836522897085
People of Japanese Descent,race,Black people,race,0.6004158515679209,0.5657502042619805,0.5814399132603093
People of Japanese Descent,race,Buddhists,religion,0.6251278042793273,0.6443015098571777,0.6343989670276642
People of Japanese Descent,race,Christians,religion,0.6394333958625793,0.636876814365387,0.6376410269737244
People of Japanese Descent,race,Europeans,race,0.6160146781802177,0.6169813367724418,0.6159488233923912
People of Japanese Descent,race,Filipino,race,0.6663234996795654,0.6555101668834686,0.6605344128608703
People of Japanese Descent,race,Gay,sexual_orientation,0.6759329954783122,0.6627178808053334,0.6690302888552347
People of Japanese Descent,race,Heterosexual,sexual_orientation,0.6120585163434347,0.5952493627866109,0.6028664906819662
People of Japanese Descent,race,Hindus,religion,0.6434425741434098,0.6493891477584839,0.6462082684040069
People of Japanese Descent,race,Hispanic Americans,race,0.6593291729688644,0.6672559440135956,0.6628767520189285
People of Japanese Descent,race,Homosexual,sexual_orientation,0.6322007513046265,0.6153604114055633,0.6231441879272461
People of Japanese Descent,race,Hong Kong Residents,region,0.6593291729688644,0.6672559440135956,0.6628767520189285
People of Japanese Descent,race,Indian,race,0.6409131824970246,0.6492887556552887,0.6446623861789703
People of Japanese Descent,race,Jewish,race,0.6776439428329468,0.6723435819149017,0.6746860533952713
People of Japanese Descent,race,Jews,race,0.636175561652464,0.6290181819130393,0.6320275317220126
People of Japanese Descent,race,Latino Americans,race,0.6382821440696717,0.6561555544535319,0.6468630353609721
People of Japanese Descent,race,Non-First Tier City Residents,region,0.6593291729688644,0.6672559440135956,0.6628767520189285
People of Japanese Descent,race,Non-Heterosexuals,sexual_orientation,0.6241732954978942,0.6199895183245341,0.6217390139897664
People of Japanese Descent,race,Northeasterners,region,0.6188283537563525,0.6151514084715592,0.6164302041656092
People of Japanese Descent,race,Northerners,region,0.6070694456497828,0.5833937389983072,0.5941449950138727
People of Japanese Descent,race,People from Chengdu,region,0.6196776310602824,0.6028805673122406,0.6104658389091492
People of Japanese Descent,race,People from Chongqing,region,0.6104074102990767,0.590374106869978,0.5995389626306646
People of Japanese Descent,race,People from Fujian,region,0.6198114268920001,0.5982589328990263,0.608063326513066
People of Japanese Descent,race,People from Guangdong,region,0.6092072135210037,0.5743334937095642,0.5903652921319008
People of Japanese Descent,race,People from Guangzhou and Foshan,region,0.6548481345176697,0.6453302443027497,0.649604643881321
People of Japanese Descent,race,People from Guizhou,region,0.608974339440465,0.5824997067451477,0.594410365074873
People of Japanese Descent,race,People from Hebei,region,0.6186416665712993,0.6092948734760284,0.6135711709658305
People of Japanese Descent,race,People from Henan,region,0.6118301900227865,0.5991937847932179,0.604874419371287
People of Japanese Descent,race,People from Hubei,region,0.6158705405890942,0.6050966810435057,0.6099210277199745
People of Japanese Descent,race,People from Hunan,region,0.6181269630789756,0.5966319628059864,0.6059684664011001
People of Japanese Descent,race,People from Jilin,region,0.6545451249395098,0.6617237806320191,0.6577782886368888
People of Japanese Descent,race,People from Liaoning,region,0.6255787716971504,0.6306850261158413,0.6276077191034953
People of Japanese Descent,race,People from Northern Jiangsu,region,0.636481237411499,0.6349627554416657,0.6349723798888071
People of Japanese Descent,race,People from Shandong,region,0.6138800654146407,0.5941073748800489,0.60329017440478
People of Japanese Descent,race,People from Sichuan,region,0.604400465786457,0.5839829203486443,0.5933913519978523
People of Japanese Descent,race,People from Yunnan,region,0.6153128061029646,0.5926354401641422,0.6031963176197476
People of Japanese Descent,race,People of Thai Descent,race,0.6590036715779986,0.6683067492076329,0.6633163809776306
People of Japanese Descent,race,People of Vietnamese Descent,race,0.6778937101364135,0.6772250628471375,0.677226824760437
People of Japanese Descent,race,Rural People,region,0.6327404192515782,0.6340174845286778,0.6329766137259347
